,Y18,t1,t2,t3,t4,t5,t_mean,h1,h2,h3,h4,h5,h_mean,r1_time_fin,r2_time_fin,r3_time_fin,r4_time_fin,r5_time_fin,r_mean,s1_time_fin,s5_time_fin,s_mean,sp1,sp2,sp3,sp4,sp5,sp_mean,ws1,ws2,ws3,ws4,ws5,ws_mean
4492,20.0,18.7,20.0,20.7,18.0,18.7,19.220000000000002,88.7,95.1,83.7,87.3,77.4,86.44000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.5,1007.0,1006.1,1007.0,1007.1,1006.74,0.4,0.7,0.0,0.0,0.2,0.26
4493,19.5,18.7,19.8,20.7,17.3,18.7,19.04,90.6,94.4,83.9,87.8,76.8,86.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.5,1006.8,1006.4,1007.0,1007.2,1006.78,0.0,1.1,0.0,0.0,0.0,0.22000000000000003
4494,19.5,18.9,20.0,20.8,17.4,18.5,19.119999999999997,91.9,94.4,84.3,87.7,76.7,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.6,1006.8,1006.4,1007.0,1007.2,1006.8,0.3,0.2,0.0,0.0,0.6,0.22000000000000003
4495,19.5,19.3,20.0,20.7,18.2,18.4,19.32,90.8,94.0,85.1,87.9,76.9,86.93999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.7,1006.8,1006.4,1007.0,1007.3,1006.8399999999999,0.7,0.8,0.0,0.0,0.7,0.44000000000000006
4496,20.0,19.4,20.0,20.7,18.6,18.3,19.4,87.8,92.6,86.0,88.4,78.0,86.55999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.7,1007.0,1006.4,1007.2,1007.3,1006.9200000000001,0.7,0.3,0.0,0.0,0.7,0.33999999999999997
4497,20.0,19.5,20.0,20.5,18.7,18.0,19.34,87.7,91.8,86.1,87.8,78.7,86.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.8,1007.0,1006.6,1007.3,1007.4,1007.0199999999999,0.9,0.8,1.1,0.0,1.1,0.78
4498,20.0,19.6,20.1,20.6,18.9,17.8,19.4,87.8,91.2,87.7,87.7,78.9,86.66,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.005,1006.9,1007.0,1006.5,1007.5,1007.4,1007.0600000000001,0.5,0.0,0.4,0.0,0.7,0.32
4499,20.5,19.6,20.2,20.6,18.9,17.6,19.380000000000003,87.6,91.7,88.6,87.7,79.2,86.96,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,1006.8,1007.1,1006.6,1007.5,1007.3,1007.0600000000001,0.7,0.0,0.9,0.0,0.9,0.5
4500,20.5,19.5,20.2,20.7,18.9,17.7,19.400000000000002,87.3,92.1,88.5,87.6,79.3,86.96000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.02,0.020000000000000004,1006.8,1007.1,1006.6,1007.3,1007.3,1007.0200000000001,0.3,0.7,0.7,0.0,0.6,0.45999999999999996
4501,20.5,19.5,20.3,20.6,19.1,17.8,19.46,87.4,91.7,89.0,87.4,79.2,86.94,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.035,1006.6,1007.2,1006.5,1007.3,1007.3,1006.9800000000001,0.9,0.0,0.0,0.0,0.6,0.3
4502,21.0,19.5,20.4,20.7,19.4,18.1,19.619999999999997,85.2,91.0,88.7,86.9,79.3,86.22,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.04,0.030000000000000002,1006.5,1007.3,1006.3,1007.2,1007.2,1006.9,0.3,0.5,0.6,0.0,0.7,0.41999999999999993
4503,21.0,19.7,20.5,20.8,19.6,18.3,19.779999999999998,84.3,90.2,86.6,86.1,78.1,85.06000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.06000000000000001,0.06,0.060000000000000005,1006.5,1007.3,1006.4,1007.0,1007.0,1006.8399999999999,0.0,0.8,0.1,0.0,0.3,0.24
4504,21.5,19.7,20.6,21.0,19.8,18.7,19.96,83.0,89.4,86.1,85.5,78.0,84.4,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.065,1006.5,1007.1,1006.4,1007.0,1007.0,1006.8,0.5,1.1,0.3,0.0,0.5,0.4800000000000001
4505,21.5,20.0,20.7,21.1,19.9,18.9,20.119999999999997,81.0,89.5,83.6,85.6,78.1,83.55999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.06999999999999998,0.09,0.07999999999999999,1006.7,1007.1,1006.3,1007.0,1007.3,1006.8800000000001,0.8,1.2,0.6,0.0,0.2,0.56
4506,22.0,20.2,20.8,21.0,20.1,19.3,20.279999999999998,79.6,88.0,82.2,84.6,77.9,82.46,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.08000000000000003,0.07500000000000001,1006.6,1006.9,1006.4,1007.1,1007.3,1006.86,0.4,0.0,0.8,0.0,1.0,0.44000000000000006
4507,22.0,20.3,21.0,21.1,20.5,20.0,20.580000000000002,77.4,87.1,77.6,84.5,77.4,80.8,0.0,0.0,0.0,0.0,0.0,0.0,0.09000000000000002,0.07,0.08000000000000002,1006.7,1007.1,1006.3,1007.2,1007.3,1006.9200000000001,1.0,0.9,0.5,0.0,1.7,0.82
4508,22.5,20.5,21.1,21.2,20.6,20.3,20.740000000000002,79.1,86.4,75.7,83.9,77.1,80.44000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000003,0.10000000000000003,0.10000000000000003,1006.9,1006.9,1006.5,1007.3,1007.4,1007.0,0.7,1.0,1.1,0.0,1.3,0.82
4509,23.0,20.6,21.2,21.2,20.8,20.8,20.919999999999998,79.0,84.1,76.0,82.9,77.0,79.8,0.0,0.0,0.0,0.0,0.0,0.0,0.06999999999999995,0.11,0.08999999999999997,1006.8,1006.8,1006.4,1007.3,1007.4,1006.9399999999999,0.6,1.6,1.8,0.0,2.4,1.28
4510,23.5,20.7,21.4,21.6,20.8,21.2,21.14,77.6,83.2,74.7,82.9,74.9,78.66,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.12,0.13,1006.7,1006.8,1006.6,1007.2,1007.4,1006.9399999999999,0.6,1.5,1.7,0.0,1.3,1.02
4511,24.0,21.1,21.7,21.7,21.2,20.6,21.26,75.2,82.2,75.9,81.4,75.4,78.02000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.16999999999999993,0.14499999999999996,1006.7,1006.9,1006.5,1007.2,1007.5,1006.96,1.1,1.5,1.7,0.0,1.9,1.2399999999999998
4512,24.0,21.2,21.9,21.5,21.6,20.5,21.339999999999996,70.1,79.8,77.5,80.1,74.8,76.46000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.16999999999999993,0.13999999999999996,1006.5,1007.0,1006.3,1007.1,1007.5,1006.8799999999999,1.0,1.3,2.8,0.0,1.5,1.3199999999999998
4513,24.5,21.8,22.0,21.7,22.3,20.5,21.66,65.7,78.5,75.9,78.7,67.9,73.34,0.0,0.0,0.0,0.0,0.0,0.0,0.1200000000000001,0.2100000000000002,0.16500000000000015,1006.5,1007.0,1006.1,1007.1,1007.1,1006.76,1.5,0.7,3.1,0.0,0.4,1.1400000000000001
4514,25.0,22.7,22.2,21.9,22.3,21.7,22.16,66.1,71.7,72.7,77.4,68.6,71.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1299999999999999,0.25,0.18999999999999995,1006.5,1006.8,1006.1,1006.9,1007.0,1006.6600000000001,0.9,2.0,1.5,0.0,1.6,1.2
4515,26.0,22.8,22.3,22.0,22.6,21.6,22.259999999999998,63.4,68.3,70.1,76.8,64.7,68.66,0.0,0.0,0.0,0.0,0.0,0.0,0.1200000000000001,0.1399999999999999,0.13,1006.5,1006.6,1005.9,1006.8,1006.8,1006.5200000000001,0.5,2.1,1.4,0.0,1.0,1.0
4516,28.0,23.1,22.2,22.0,22.9,21.6,22.359999999999996,64.2,63.4,72.0,75.1,62.8,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1499999999999999,0.18999999999999995,0.16999999999999993,1006.4,1006.7,1005.9,1006.7,1007.0,1006.54,0.5,1.4,1.3,0.0,1.8,1.0
4517,29.0,23.8,22.6,22.6,22.9,21.3,22.64,62.8,61.2,72.2,73.7,62.4,66.46,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.27,0.24,1006.4,1006.8,1005.9,1006.8,1006.9,1006.5599999999998,1.4,2.6,3.0,1.6,0.7,1.8599999999999999
4518,30.0,23.3,22.7,22.6,22.8,21.9,22.659999999999997,62.8,61.3,70.4,72.7,61.5,65.74,0.0,0.0,0.0,0.0,0.0,0.0,0.2799999999999998,0.25,0.2649999999999999,1006.2,1006.4,1005.7,1006.7,1006.7,1006.3399999999999,0.4,1.2,2.4,1.6,1.3,1.38
4519,31.5,24.3,22.8,23.1,23.2,22.8,23.240000000000002,63.5,59.6,68.0,71.6,60.8,64.7,0.0,0.0,0.0,0.0,0.0,0.0,0.28000000000000025,0.28000000000000025,0.28000000000000025,1006.2,1006.2,1005.5,1006.7,1006.7,1006.26,0.8,2.2,1.5,1.2,2.0,1.54
4520,30.5,23.8,23.3,23.0,23.8,22.6,23.3,60.8,61.8,62.8,69.2,60.1,62.94,0.0,0.0,0.0,0.0,0.0,0.0,0.21999999999999972,0.3099999999999996,0.2649999999999997,1005.9,1006.1,1005.4,1006.5,1006.5,1006.0799999999999,1.3,0.4,2.6,0.0,0.6,0.9800000000000001
4521,30.0,23.8,23.6,23.8,24.1,22.4,23.540000000000003,59.4,61.5,62.8,68.9,58.8,62.279999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.4700000000000002,0.3000000000000003,0.38500000000000023,1005.6,1006.0,1005.2,1006.3,1006.5,1005.9200000000001,2.2,1.1,3.1,0.0,1.3,1.54
4522,32.0,24.4,23.3,24.1,23.6,23.5,23.78,60.8,59.2,62.1,69.0,56.8,61.58,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.2799999999999998,0.3799999999999999,1005.7,1005.7,1005.2,1006.2,1006.1,1005.7800000000001,0.6,1.0,1.5,0.0,5.5,1.72
4523,34.5,23.8,23.7,24.1,24.1,23.5,23.839999999999996,59.5,61.4,59.5,67.4,57.3,61.02,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.5100000000000002,0.5150000000000001,1005.9,1005.7,1005.1,1006.2,1006.4,1005.8599999999999,1.2,1.4,2.4,0.0,2.0,1.4
4524,34.5,23.5,24.1,24.3,25.1,23.2,24.04,56.4,60.3,60.8,67.8,56.0,60.260000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.4600000000000004,0.5,0.4800000000000002,1005.9,1005.8,1005.0,1006.1,1006.4,1005.8399999999999,0.4,0.5,1.3,1.1,1.3,0.9200000000000002
4525,33.5,24.2,24.0,23.8,24.7,23.9,24.119999999999997,58.1,59.1,59.0,67.4,59.2,60.56,0.0,0.0,0.0,0.0,0.0,0.0,0.22999999999999954,0.2999999999999998,0.2649999999999997,1005.8,1005.6,1005.2,1006.1,1006.3,1005.8,2.5,1.9,2.3,0.2,1.3,1.6400000000000001
4526,32.5,25.2,24.5,24.2,24.5,24.0,24.48,57.7,53.6,58.6,66.5,59.1,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.23000000000000045,0.5800000000000001,0.40500000000000025,1005.8,1005.6,1005.1,1006.1,1006.4,1005.8,1.1,1.8,2.3,1.5,2.5,1.8399999999999999
4527,32.5,24.0,24.7,24.5,25.4,25.5,24.82,54.7,57.9,56.0,64.1,57.6,58.06,0.0,0.0,0.0,0.0,0.0,0.0,0.4399999999999995,0.5099999999999998,0.47499999999999964,1005.9,1005.6,1005.2,1006.1,1006.4,1005.8399999999999,1.0,1.2,2.2,1.0,0.4,1.1600000000000001
4528,34.0,24.3,24.5,24.3,25.2,24.9,24.639999999999997,56.2,58.1,58.4,62.7,57.0,58.480000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.3100000000000005,0.5,0.40500000000000025,1006.0,1005.7,1005.1,1006.2,1006.4,1005.8799999999999,0.8,1.2,2.3,2.1,0.8,1.44
4529,35.0,24.6,25.0,24.4,25.8,24.7,24.9,55.9,57.8,56.3,63.1,59.0,58.42,0.0,0.0,0.0,0.0,0.0,0.0,0.3300000000000001,0.5899999999999999,0.45999999999999996,1005.9,1005.7,1005.0,1006.3,1006.4,1005.8599999999999,2.8,1.9,1.8,1.2,2.2,1.9799999999999998
4530,37.0,24.5,25.1,24.5,26.3,25.4,25.159999999999997,53.4,56.7,54.7,61.1,58.7,56.92,0.0,0.0,0.0,0.0,0.0,0.0,0.22999999999999954,0.6000000000000005,0.41500000000000004,1006.0,1005.6,1005.0,1006.2,1006.5,1005.86,1.9,1.7,3.4,2.3,2.4,2.3400000000000003
4531,37.5,25.3,25.3,25.3,25.9,25.5,25.46,55.1,57.5,55.5,60.9,56.9,57.17999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.6200000000000001,0.54,1006.0,1005.5,1005.0,1006.3,1006.5,1005.86,2.3,2.3,2.1,2.2,2.6,2.3
4532,38.5,24.9,25.5,25.9,26.4,25.4,25.619999999999997,54.8,57.2,55.6,60.1,53.9,56.31999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.5600000000000005,0.5299999999999994,0.5449999999999999,1006.0,1005.4,1005.0,1006.3,1006.5,1005.8399999999999,2.6,2.5,2.5,1.2,2.1,2.1799999999999997
4533,39.5,25.1,25.6,25.9,25.7,26.1,25.68,56.1,55.9,54.3,59.1,54.1,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.5299999999999994,0.5300000000000011,0.5300000000000002,1005.9,1005.4,1005.0,1006.3,1006.4,1005.8,3.1,2.7,2.8,2.1,1.2,2.38
4534,38.0,25.0,25.5,25.4,25.4,25.8,25.42,56.9,56.0,53.7,58.4,55.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5899999999999999,0.4599999999999991,0.5249999999999995,1005.8,1005.3,1005.1,1006.3,1006.3,1005.76,1.2,2.4,3.6,2.0,1.7,2.1799999999999997
4535,39.0,25.7,26.3,25.7,25.9,26.1,25.939999999999998,55.7,54.3,51.8,59.3,56.5,55.52,0.0,0.0,0.0,0.0,0.0,0.0,0.5500000000000007,0.5099999999999998,0.5300000000000002,1005.7,1005.3,1004.9,1006.0,1006.1,1005.6,2.5,2.4,3.9,2.1,1.3,2.4400000000000004
4536,40.5,25.6,25.9,26.0,25.6,26.2,25.859999999999996,54.5,54.8,51.9,59.1,50.5,54.15999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.629999999999999,0.5300000000000011,0.5800000000000001,1005.6,1005.1,1004.8,1005.9,1006.1,1005.5,2.2,1.6,2.7,2.7,3.7,2.5799999999999996
4537,41.0,26.0,26.0,25.8,25.6,27.2,26.119999999999997,56.6,54.5,50.3,56.4,54.0,54.35999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.620000000000001,0.5899999999999999,0.6050000000000004,1005.5,1005.0,1004.6,1005.9,1006.0,1005.4,1.1,2.1,2.0,2.5,1.7,1.8800000000000001
4538,40.0,25.4,26.3,25.6,27.1,27.1,26.3,52.4,53.6,50.0,55.0,53.9,52.98,0.0,0.0,0.0,0.0,0.0,0.0,0.5800000000000001,0.5499999999999989,0.5649999999999995,1005.4,1004.9,1004.6,1005.7,1005.9,1005.3,1.3,1.7,3.4,2.5,0.7,1.92
4539,40.0,25.9,26.0,25.2,26.6,27.1,26.159999999999997,51.8,53.8,48.7,58.3,53.7,53.260000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.2400000000000002,0.3100000000000005,0.27500000000000036,1005.4,1004.8,1004.6,1005.7,1005.9,1005.28,2.0,1.3,3.3,1.7,2.0,2.0599999999999996
4540,39.5,26.4,26.1,25.8,26.3,27.6,26.439999999999998,53.2,53.0,47.2,59.0,51.8,52.839999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.41000000000000014,0.3699999999999992,0.3899999999999997,1005.3,1004.6,1004.5,1005.6,1005.8,1005.1600000000001,1.7,1.5,3.7,1.0,0.7,1.72
4541,38.5,26.0,26.7,25.8,26.9,27.4,26.560000000000002,51.6,50.9,49.8,56.4,52.7,52.28000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.3699999999999992,0.6500000000000004,0.5099999999999998,1005.2,1004.6,1004.3,1005.5,1005.7,1005.0600000000001,1.3,1.7,4.3,2.0,1.7,2.2
4542,39.0,26.3,27.0,26.1,26.8,27.3,26.7,50.4,52.6,49.7,56.0,51.4,52.019999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.4600000000000009,0.6600000000000001,0.5600000000000005,1005.1,1004.5,1004.2,1005.5,1005.6,1004.9800000000001,2.1,1.6,2.1,3.4,0.9,2.0200000000000005
4543,38.5,27.4,27.2,26.1,27.4,27.3,27.080000000000002,51.1,50.5,49.9,54.5,52.0,51.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2599999999999998,0.6500000000000004,0.45500000000000007,1005.0,1004.3,1004.2,1005.3,1005.5,1004.86,0.9,2.0,3.8,3.4,0.5,2.12
4544,38.5,26.7,27.1,26.6,26.7,27.4,26.9,50.5,49.0,48.2,53.7,49.2,50.11999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.4199999999999999,0.5299999999999994,0.47499999999999964,1004.8,1004.3,1004.1,1005.2,1005.4,1004.7599999999999,2.3,2.8,2.6,1.8,0.9,2.08
4545,39.0,27.1,27.5,27.2,27.4,28.0,27.439999999999998,50.0,49.5,47.4,54.0,50.5,50.28,0.0,0.0,0.0,0.0,0.0,0.0,0.4199999999999999,0.6300000000000008,0.5250000000000004,1004.7,1004.2,1004.0,1005.1,1005.3,1004.6600000000001,1.7,1.2,3.8,2.5,1.8,2.2
4546,39.0,27.2,27.4,27.0,27.6,28.0,27.439999999999998,48.8,48.3,48.5,52.0,49.6,49.44,0.0,0.0,0.0,0.0,0.0,0.0,0.4599999999999991,0.5799999999999983,0.5199999999999987,1004.6,1004.0,1003.9,1005.0,1005.2,1004.54,1.6,1.5,3.2,1.6,3.4,2.2600000000000002
4547,39.0,28.6,27.8,26.2,26.7,28.1,27.48,52.1,47.2,47.0,51.4,50.1,49.56,0.0,0.0,0.0,0.0,0.0,0.0,0.23000000000000045,0.6300000000000026,0.4300000000000015,1004.6,1004.0,1003.8,1005.0,1005.1,1004.5,1.5,2.4,2.1,2.0,1.4,1.8800000000000001
4548,38.5,27.8,27.9,27.0,28.2,27.4,27.660000000000004,48.6,45.8,49.6,53.3,49.8,49.42,0.0,0.0,0.0,0.0,0.0,0.0,0.4299999999999997,0.5799999999999983,0.504999999999999,1004.5,1003.9,1003.6,1004.7,1005.0,1004.3399999999999,1.3,0.8,1.9,2.3,1.7,1.6
4549,38.5,28.4,27.8,27.1,27.7,27.8,27.76,48.7,48.3,50.0,51.1,48.9,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000000000007,0.5899999999999999,0.4450000000000003,1004.3,1003.9,1003.6,1004.7,1005.0,1004.3,1.8,1.1,2.8,3.3,2.0,2.2
4550,36.5,27.7,28.1,27.6,27.4,27.4,27.640000000000004,49.8,47.1,49.8,50.4,49.8,49.379999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.41000000000000014,0.5899999999999999,0.5,1004.3,1003.9,1003.6,1004.7,1004.9,1004.28,1.0,1.1,3.4,2.4,1.3,1.8400000000000003
4551,34.5,27.8,28.2,27.5,28.2,28.8,28.1,48.2,44.8,48.0,50.0,49.2,48.04,0.0,0.0,0.0,0.0,0.0,0.0,0.5899999999999999,0.5800000000000018,0.5850000000000009,1004.2,1003.7,1003.4,1004.5,1004.8,1004.1200000000001,1.5,1.4,3.1,2.3,0.9,1.8400000000000003
4552,33.0,27.4,28.5,28.0,28.6,28.4,28.18,48.0,45.4,48.1,52.2,45.5,47.839999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.5599999999999987,0.5500000000000007,0.5549999999999997,1004.1,1003.7,1003.4,1004.4,1004.8,1004.0800000000002,0.6,2.1,2.6,2.5,1.3,1.8200000000000003
4553,32.5,28.4,28.8,27.8,28.1,27.8,28.18,45.0,43.9,49.1,50.8,45.5,46.86,0.0,0.0,0.0,0.0,0.0,0.0,0.5300000000000011,0.5299999999999976,0.5299999999999994,1004.1,1003.7,1003.4,1004.3,1004.8,1004.0600000000001,2.4,1.5,2.2,3.3,1.7,2.2199999999999998
4554,32.0,28.4,28.4,28.2,28.2,28.1,28.26,45.5,44.6,48.0,49.8,45.1,46.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.5500000000000007,0.5300000000000011,0.5400000000000009,1004.0,1003.5,1003.2,1004.4,1004.7,1003.96,2.2,2.8,1.6,2.9,3.1,2.52
4555,32.0,28.9,28.4,28.2,28.9,28.5,28.580000000000002,45.3,44.7,48.1,50.1,47.3,47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5500000000000007,0.509999999999998,0.5299999999999994,1004.0,1003.4,1003.2,1004.2,1004.6,1003.8800000000001,2.0,1.4,2.8,2.0,2.9,2.2199999999999998
4556,31.5,28.2,28.7,28.2,28.4,28.6,28.419999999999998,46.1,45.1,47.5,49.3,46.7,46.94,0.0,0.0,0.0,0.0,0.0,0.0,0.4299999999999997,0.490000000000002,0.46000000000000085,1003.9,1003.4,1003.2,1004.2,1004.5,1003.8399999999999,1.4,2.3,3.4,3.1,2.2,2.4799999999999995
4557,31.5,28.4,28.8,28.4,28.1,28.2,28.379999999999995,44.6,44.3,47.6,48.1,47.2,46.36,0.0,0.0,0.0,0.0,0.0,0.0,0.36999999999999744,0.4699999999999989,0.41999999999999815,1003.9,1003.3,1003.2,1004.1,1004.5,1003.8,3.1,1.8,3.4,2.5,3.3,2.8200000000000003
4558,31.5,28.1,28.7,28.4,27.9,27.8,28.18,43.9,44.8,47.6,49.2,46.9,46.480000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.4800000000000004,0.4600000000000009,0.47000000000000064,1003.8,1003.4,1003.1,1004.0,1004.3,1003.7199999999999,2.4,1.7,1.4,3.2,0.9,1.92
4559,31.5,28.4,28.6,28.0,28.9,28.0,28.380000000000003,43.7,45.1,46.9,48.4,46.1,46.040000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.4400000000000013,0.4499999999999993,0.4450000000000003,1003.9,1003.4,1003.0,1004.0,1004.2,1003.7,1.1,2.4,2.2,2.0,2.5,2.04
4560,31.5,28.3,28.5,27.8,28.8,28.0,28.279999999999994,43.8,43.3,46.5,48.8,47.3,45.94,0.0,0.0,0.0,0.0,0.0,0.0,0.41000000000000014,0.4200000000000017,0.4150000000000009,1003.8,1003.3,1003.0,1004.0,1004.3,1003.68,1.9,1.0,3.2,3.6,1.8,2.3
4561,31.5,28.7,28.8,28.2,28.4,28.1,28.439999999999998,43.5,44.0,46.1,49.4,46.2,45.839999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.41000000000000014,0.40499999999999936,1003.7,1003.1,1003.1,1004.0,1004.3,1003.64,2.1,1.7,2.6,2.8,3.3,2.5
4562,31.5,27.9,28.6,28.4,28.6,28.0,28.3,43.5,44.8,45.2,47.6,47.9,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999943,0.36999999999999744,0.36499999999999844,1003.6,1003.2,1002.9,1003.9,1004.3,1003.5800000000002,1.4,0.4,3.0,2.7,3.4,2.18
4563,31.5,28.1,28.8,28.3,28.5,28.3,28.4,42.5,44.3,44.6,47.8,46.9,45.22,0.0,0.0,0.0,0.0,0.0,0.0,0.360000000000003,0.37000000000000105,0.365000000000002,1003.6,1003.2,1002.9,1003.9,1004.2,1003.5600000000001,3.9,1.0,2.6,3.3,3.6,2.88
4564,31.5,28.3,28.8,28.5,28.5,28.5,28.52,43.6,44.4,44.9,48.8,48.0,45.94,0.0,0.0,0.0,0.0,0.0,0.0,0.3299999999999983,0.33999999999999986,0.3349999999999991,1003.6,1003.2,1002.9,1003.8,1004.2,1003.54,3.3,1.4,3.9,1.9,2.5,2.6
4565,31.0,28.3,28.7,28.4,28.0,28.5,28.380000000000003,45.2,43.4,45.0,46.9,47.9,45.68,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000000000007,0.3200000000000003,0.3100000000000005,1003.6,1003.1,1002.9,1003.9,1004.3,1003.5600000000001,2.5,2.5,4.3,1.9,2.9,2.8200000000000003
4566,31.0,28.3,28.7,28.0,28.0,27.8,28.160000000000004,43.7,44.0,46.0,48.3,49.2,46.239999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.2699999999999996,0.3000000000000007,0.28500000000000014,1003.5,1003.3,1002.8,1003.8,1004.3,1003.54,1.3,2.3,2.1,3.2,1.9,2.1599999999999997
4567,31.0,28.4,28.6,28.0,27.7,27.9,28.119999999999997,44.0,43.9,46.1,49.2,48.5,46.339999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.2699999999999996,0.28000000000000114,0.27500000000000036,1003.5,1003.3,1002.8,1003.8,1004.3,1003.54,1.8,1.7,2.9,2.5,3.7,2.5200000000000005
4568,30.5,28.3,28.5,27.7,27.9,27.8,28.040000000000003,45.1,44.3,46.1,50.7,48.5,46.94,0.0,0.0,0.0,0.0,0.0,0.0,0.23000000000000045,0.25,0.2400000000000002,1003.5,1003.4,1002.8,1003.8,1004.2,1003.54,2.2,1.6,2.4,1.8,2.8,2.16
4569,30.0,27.7,28.1,27.8,27.9,27.4,27.78,46.0,44.3,45.8,51.6,48.5,47.239999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.23000000000000045,0.2299999999999969,0.22999999999999868,1003.5,1003.3,1002.9,1003.8,1004.1,1003.5200000000001,2.1,1.9,3.2,1.6,3.3,2.4200000000000004
4570,29.5,27.8,27.7,27.6,27.6,27.5,27.639999999999997,44.8,45.3,46.3,52.5,49.5,47.67999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.16999999999999815,0.21000000000000085,0.1899999999999995,1003.4,1003.3,1002.8,1003.9,1004.1,1003.5,3.1,2.1,3.4,2.4,3.1,2.82
4571,29.0,27.6,27.4,27.6,27.4,27.4,27.48,47.2,45.6,46.1,54.0,48.7,48.32000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.1700000000000017,0.19000000000000128,0.1800000000000015,1003.3,1003.3,1002.8,1003.9,1004.1,1003.4799999999999,1.4,1.8,2.4,2.7,2.9,2.24
4572,29.0,28.0,27.7,27.6,27.2,27.1,27.520000000000003,47.4,45.8,46.1,53.3,48.8,48.279999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.16000000000000014,0.16999999999999815,0.16499999999999915,1003.4,1003.4,1003.0,1003.9,1004.2,1003.5800000000002,1.3,2.5,3.7,1.6,1.5,2.12
4573,28.5,27.5,27.5,27.2,27.0,26.8,27.2,49.1,47.0,47.1,53.9,53.2,50.06,0.0,0.0,0.0,0.0,0.0,0.0,0.14999999999999858,0.15000000000000213,0.15000000000000036,1003.5,1003.5,1003.2,1004.1,1004.3,1003.7199999999999,2.0,3.2,3.4,1.6,2.1,2.46
4574,28.0,27.3,27.4,27.0,26.8,26.9,27.080000000000002,49.1,50.0,46.9,54.1,54.2,50.86,0.0,0.0,0.0,0.0,0.0,0.0,0.10999999999999943,0.129999999999999,0.11999999999999922,1003.6,1003.7,1003.1,1004.1,1004.3,1003.76,1.0,2.0,2.9,1.4,2.6,1.98
